id,left,top,right,bottom
73917,616440.000000000000000,8221710.000000000000000,616540.000000000000000,8221610.000000000000000
73916,616440.000000000000000,8221810.000000000000000,616540.000000000000000,8221710.000000000000000
166812,633240.000000000000000,8222610.000000000000000,633340.000000000000000,8222510.000000000000000
73919,616440.000000000000000,8221510.000000000000000,616540.000000000000000,8221410.000000000000000
73918,616440.000000000000000,8221610.000000000000000,616540.000000000000000,8221510.000000000000000
39001,610140.000000000000000,8229410.000000000000000,610240.000000000000000,8229310.000000000000000
39000,610140.000000000000000,8229510.000000000000000,610240.000000000000000,8229410.000000000000000
39003,610140.000000000000000,8229210.000000000000000,610240.000000000000000,8229110.000000000000000
39002,610140.000000000000000,8229310.000000000000000,610240.000000000000000,8229210.000000000000000
131899,626940.000000000000000,8230010.000000000000000,627040.000000000000000,8229910.000000000000000
39005,610140.000000000000000,8229010.000000000000000,610240.000000000000000,8228910.000000000000000
123041,625340.000000000000000,8231010.000000000000000,625440.000000000000000,8230910.000000000000000
39004,610140.000000000000000,8229110.000000000000000,610240.000000000000000,8229010.000000000000000
131901,626940.000000000000000,8229810.000000000000000,627040.000000000000000,8229710.000000000000000
39007,610140.000000000000000,8228810.000000000000000,610240.000000000000000,8228710.000000000000000
131900,626940.000000000000000,8229910.000000000000000,627040.000000000000000,8229810.000000000000000
201685,639540.000000000000000,8219210.000000000000000,639640.000000000000000,8219110.000000000000000
39006,610140.000000000000000,8228910.000000000000000,610240.000000000000000,8228810.000000000000000
45137,611240.000000000000000,8224110.000000000000000,611340.000000000000000,8224010.000000000000000
131903,626940.000000000000000,8229610.000000000000000,627040.000000000000000,8229510.000000000000000
201684,639540.000000000000000,8219310.000000000000000,639640.000000000000000,8219210.000000000000000
131902,626940.000000000000000,8229710.000000000000000,627040.000000000000000,8229610.000000000000000
201687,639540.000000000000000,8219010.000000000000000,639640.000000000000000,8218910.000000000000000
45139,611240.000000000000000,8223910.000000000000000,611340.000000000000000,8223810.000000000000000
201686,639540.000000000000000,8219110.000000000000000,639640.000000000000000,8219010.000000000000000
45138,611240.000000000000000,8224010.000000000000000,611340.000000000000000,8223910.000000000000000
201689,639540.000000000000000,8218810.000000000000000,639640.000000000000000,8218710.000000000000000
201688,639540.000000000000000,8218910.000000000000000,639640.000000000000000,8218810.000000000000000
201691,639540.000000000000000,8218610.000000000000000,639640.000000000000000,8218510.000000000000000
201690,639540.000000000000000,8218710.000000000000000,639640.000000000000000,8218610.000000000000000
201693,639540.000000000000000,8218410.000000000000000,639640.000000000000000,8218310.000000000000000
201692,639540.000000000000000,8218510.000000000000000,639640.000000000000000,8218410.000000000000000
201694,639540.000000000000000,8218310.000000000000000,639640.000000000000000,8218210.000000000000000
45089,611240.000000000000000,8228910.000000000000000,611340.000000000000000,8228810.000000000000000
45088,611240.000000000000000,8229010.000000000000000,611340.000000000000000,8228910.000000000000000
45091,611240.000000000000000,8228710.000000000000000,611340.000000000000000,8228610.000000000000000
147705,629840.000000000000000,8253110.000000000000000,629940.000000000000000,8253010.000000000000000
45090,611240.000000000000000,8228810.000000000000000,611340.000000000000000,8228710.000000000000000
147704,629840.000000000000000,8253210.000000000000000,629940.000000000000000,8253110.000000000000000
45093,611240.000000000000000,8228510.000000000000000,611340.000000000000000,8228410.000000000000000
147707,629840.000000000000000,8252910.000000000000000,629940.000000000000000,8252810.000000000000000
45092,611240.000000000000000,8228610.000000000000000,611340.000000000000000,8228510.000000000000000
147706,629840.000000000000000,8253010.000000000000000,629940.000000000000000,8252910.000000000000000
45095,611240.000000000000000,8228310.000000000000000,611340.000000000000000,8228210.000000000000000
147709,629840.000000000000000,8252710.000000000000000,629940.000000000000000,8252610.000000000000000
45094,611240.000000000000000,8228410.000000000000000,611340.000000000000000,8228310.000000000000000
147708,629840.000000000000000,8252810.000000000000000,629940.000000000000000,8252710.000000000000000
45097,611240.000000000000000,8228110.000000000000000,611340.000000000000000,8228010.000000000000000
45096,611240.000000000000000,8228210.000000000000000,611340.000000000000000,8228110.000000000000000
147710,629840.000000000000000,8252610.000000000000000,629940.000000000000000,8252510.000000000000000
45099,611240.000000000000000,8227910.000000000000000,611340.000000000000000,8227810.000000000000000
45098,611240.000000000000000,8228010.000000000000000,611340.000000000000000,8227910.000000000000000
45100,611240.000000000000000,8227810.000000000000000,611340.000000000000000,8227710.000000000000000
57831,613540.000000000000000,8226610.000000000000000,613640.000000000000000,8226510.000000000000000
170821,633940.000000000000000,8208810.000000000000000,634040.000000000000000,8208710.000000000000000
57833,613540.000000000000000,8226410.000000000000000,613640.000000000000000,8226310.000000000000000
170820,633940.000000000000000,8208910.000000000000000,634040.000000000000000,8208810.000000000000000
57832,613540.000000000000000,8226510.000000000000000,613640.000000000000000,8226410.000000000000000
170823,633940.000000000000000,8208610.000000000000000,634040.000000000000000,8208510.000000000000000
57835,613540.000000000000000,8226210.000000000000000,613640.000000000000000,8226110.000000000000000
170822,633940.000000000000000,8208710.000000000000000,634040.000000000000000,8208610.000000000000000
45112,611240.000000000000000,8226610.000000000000000,611340.000000000000000,8226510.000000000000000
57834,613540.000000000000000,8226310.000000000000000,613640.000000000000000,8226210.000000000000000
57837,613540.000000000000000,8226010.000000000000000,613640.000000000000000,8225910.000000000000000
170824,633940.000000000000000,8208510.000000000000000,634040.000000000000000,8208410.000000000000000
57836,613540.000000000000000,8226110.000000000000000,613640.000000000000000,8226010.000000000000000
57839,613540.000000000000000,8225810.000000000000000,613640.000000000000000,8225710.000000000000000
57838,613540.000000000000000,8225910.000000000000000,613640.000000000000000,8225810.000000000000000
57841,613540.000000000000000,8225610.000000000000000,613640.000000000000000,8225510.000000000000000
57840,613540.000000000000000,8225710.000000000000000,613640.000000000000000,8225610.000000000000000
57842,613540.000000000000000,8225510.000000000000000,613640.000000000000000,8225410.000000000000000
57845,613540.000000000000000,8225210.000000000000000,613640.000000000000000,8225110.000000000000000
57844,613540.000000000000000,8225310.000000000000000,613640.000000000000000,8225210.000000000000000
57846,613540.000000000000000,8225110.000000000000000,613640.000000000000000,8225010.000000000000000
179008,635440.000000000000000,8219610.000000000000000,635540.000000000000000,8219510.000000000000000
123037,625340.000000000000000,8231410.000000000000000,625440.000000000000000,8231310.000000000000000
123039,625340.000000000000000,8231210.000000000000000,625440.000000000000000,8231110.000000000000000
37345,609840.000000000000000,8229110.000000000000000,609940.000000000000000,8229010.000000000000000
123038,625340.000000000000000,8231310.000000000000000,625440.000000000000000,8231210.000000000000000
37344,609840.000000000000000,8229210.000000000000000,609940.000000000000000,8229110.000000000000000
37347,609840.000000000000000,8228910.000000000000000,609940.000000000000000,8228810.000000000000000
37346,609840.000000000000000,8229010.000000000000000,609940.000000000000000,8228910.000000000000000
37349,609840.000000000000000,8228710.000000000000000,609940.000000000000000,8228610.000000000000000
37348,609840.000000000000000,8228810.000000000000000,609940.000000000000000,8228710.000000000000000
37350,609840.000000000000000,8228610.000000000000000,609940.000000000000000,8228510.000000000000000
135419,627540.000000000000000,8209810.000000000000000,627640.000000000000000,8209710.000000000000000
135418,627540.000000000000000,8209910.000000000000000,627640.000000000000000,8209810.000000000000000
135421,627540.000000000000000,8209610.000000000000000,627640.000000000000000,8209510.000000000000000
135420,627540.000000000000000,8209710.000000000000000,627640.000000000000000,8209610.000000000000000
45083,611240.000000000000000,8229510.000000000000000,611340.000000000000000,8229410.000000000000000
114752,623840.000000000000000,8230410.000000000000000,623940.000000000000000,8230310.000000000000000
45082,611240.000000000000000,8229610.000000000000000,611340.000000000000000,8229510.000000000000000
135422,627540.000000000000000,8209510.000000000000000,627640.000000000000000,8209410.000000000000000
45087,611240.000000000000000,8229110.000000000000000,611340.000000000000000,8229010.000000000000000
45086,611240.000000000000000,8229210.000000000000000,611340.000000000000000,8229110.000000000000000
129131,626440.000000000000000,8230310.000000000000000,626540.000000000000000,8230210.000000000000000
129133,626440.000000000000000,8230110.000000000000000,626540.000000000000000,8230010.000000000000000
129132,626440.000000000000000,8230210.000000000000000,626540.000000000000000,8230110.000000000000000
129135,626440.000000000000000,8229910.000000000000000,626540.000000000000000,8229810.000000000000000
129134,626440.000000000000000,8230010.000000000000000,626540.000000000000000,8229910.000000000000000
129137,626440.000000000000000,8229710.000000000000000,626540.000000000000000,8229610.000000000000000
129136,626440.000000000000000,8229810.000000000000000,626540.000000000000000,8229710.000000000000000
129139,626440.000000000000000,8229510.000000000000000,626540.000000000000000,8229410.000000000000000
129138,626440.000000000000000,8229610.000000000000000,626540.000000000000000,8229510.000000000000000
129141,626440.000000000000000,8229310.000000000000000,626540.000000000000000,8229210.000000000000000
129140,626440.000000000000000,8229410.000000000000000,626540.000000000000000,8229310.000000000000000
129143,626440.000000000000000,8229110.000000000000000,626540.000000000000000,8229010.000000000000000
